packageName,className,methodName,apis
org.ansj.ansj_lucene5_plug,IndexTest,testQuery,"[junit:junit,org.apache.lucene:lucene-core]"
org.ansj.ansj_lucene4_plug,IndexTest,test,"[junit:junit,org.apache.lucene:lucene-core]"
org.ansj.util,Counter,main,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene5_plug,AppTest,main,[org.ansj:ansj_seg]
org.ansj.recognition.impl,PhoneRecognitionTest,test1,[junit:junit]
org.ansj.ansj_lucene5_plug,PhraseTest,main,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.app.summary,SummaryComputer,computeScore,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene5_plug,HeightLightTest,index,[org.apache.lucene:lucene-core]
org.ansj.library,AmbiguityLibrary,keys,[org.nlpcn:nlp-lang]
org.ansj.app.summary,TagContentTest,test2,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.domain,ResultTest,toStringTest,[junit:junit]
org.ansj.lucene.util,AnsjTokenizerFactory,create,[org.apache.lucene:lucene-core]
org.ansj.ansj_lucene_plug,HeightLightTest2,index,[org.apache.lucene:lucene-core]
org.ansj.app.crf.model,WapitiCRFModel,loadConfig,[org.nlpcn:nlp-lang]
org.ansj.splitWord.analysis,IndexAnalysisTest,test,[junit:junit]
org.ansj.util,MyStaticValue,getLog,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,HeightLightTest,index,[org.apache.lucene:lucene-core]
org.ansj.app.crf,ElementTest,nameStrTest2,[junit:junit]
org.ansj.app.phrase,Occurrence,getLeftTerms,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,HeightLightTest2,"",[org.apache.lucene:lucene-core]
org.ansj.dic,LearnTool,"",[org.nlpcn:nlp-lang]
org.ansj.domain,AnsjItem,"",[org.nlpcn:nlp-lang]
org.ansj.app.crf,Model,getFeature,[org.nlpcn:nlp-lang]
org.ansj.app.extracting,Extracting,parse,[org.nlpcn:nlp-lang]
org.ansj.splitWord.analysis,ManyDicTest,test,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.app.summary,TagContentTest,englishWordTest,"[junit:junit,org.nlpcn:nlp-lang]"
org.ansj.lucene.util,AnsjTokenizer,end,[org.apache.lucene:lucene-core]
org.ansj.library,SynonymsLibrary,putIfAbsent,[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,CRFppTxtModel,loadFeatureWeight,[org.nlpcn:nlp-lang]
org.ansj.library,DATDictionary,loadFromFile,[org.nlpcn:nlp-lang]
org.ansj.lucene3,AnsjIndexAnalysis,tokenStream,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.ansj_lucene5_plug,IndexTest,addContent,[org.apache.lucene:lucene-core]
org.ansj.app.keyword,KeyWordTest,getFreq,[junit:junit]
org.ansj.app.crf,ConfigTest,getTagName1,[junit:junit]
org.ansj.app.crf,ModelTest,CRFSplitTest,[junit:junit]
org.ansj.recognition.impl,KilobitRecognitionTest,test,[junit:junit]
org.ansj.library,DATDictionary,isInSystemDic,[org.nlpcn:nlp-lang]
org.ansj.recognition.impl,UserDicNatureRecognition,getParams,[org.nlpcn:nlp-lang]
org.ansj.splitWord.analysis,IndexAnalysis,getResult,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,AppTest,parse,"[org.ansj:ansj_seg,org.apache.lucene:lucene-core]"
org.ansj.ansj_lucene_plug,IndexTest,addContent,[org.apache.lucene:lucene-core]
org.ansj.app.crf.model,WapitiCRFModel,loadFeatureName,[org.nlpcn:nlp-lang]
org.ansj.app.crf.model,CRFppTxtModel,checkModel,[org.nlpcn:nlp-lang]
org.ansj.library,AmbiguityLibrary,insert,[org.nlpcn:nlp-lang]
org.ansj.library,SynonymsLibrary,get,[org.nlpcn:nlp-lang]
org.ansj.dic,DicReader,"",[org.nlpcn:nlp-lang]
org.ansj.domain,Result,toString,[org.nlpcn:nlp-lang]
org.ansj.ansj_lucene_plug,IndexAndTest,search,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
org.ansj.library,DATDictionary,getItem,[org.nlpcn:nlp-lang]
org.ansj.app.extracting,Extracting,parseWithToAnalysis,[org.nlpcn:nlp-lang]
org.ansj.app.summary,TagContentTest,test4,[junit:junit]
